,Tweet,Subjectivity,Polarity,Sentiment
939,"#nzpol Not vaccinated, partially or fully vaccinated. It appears that they're all equal. The data is showing alread… https://t.co/ee6Mer8kgw",0.275,-0.05,Negative
940,"RT @JoeABCNews: SYDNEY COVID OUTBREAK
Day, Cumulative Cases, eg Govt Action
1.   2
2.  4
3.  6   ""urge"" mask wearing indoors 
4.  8
5.  10…",0.1,0.1,Positive
941,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
942,RT @kateewelsh28: @KirstieMAllsopp I can't attend my child's first sports day tomorrow even though we all stand together at pick up and dro…,0.3333333333333333,0.25,Positive
943,God so since no more mask asked if I could stop wearing gloves on th grill like what was normal for many many yrs p… https://t.co/JyikKbvVJ3,0.5375,0.225,Positive
944,@rapidgator99 @crabb_vicki @IainMulady @AndrewLazarus4 @20manDan @ale_battini @KStateTurk @Sc0ttJenkins… https://t.co/EbIH3aOZ8w,0.0,0.0,Neutral
945,@jenbrea Even my very smart integrative medicine doctor who normally thinks out of the box didn't believe me when I… https://t.co/tUVowEGVNV,0.7428571428571429,0.2142857142857143,Positive
946,"RT @joegooding: China has deflected accountability for COVID-19 and avoided a transparent investigation, so it’s no surprise they’d give an…",0.0,0.0,Neutral
947,"RT @Vic_Rollison: This weekend I wrote about the dangers of biased media covid narratives, how they simplified the audience’s understanding…",0.0,0.0,Neutral
948,@Breaking911 It’s simple let the people make a decision on whether to get the vaccine or not. If you don’t want the… https://t.co/4wzV42upcI,0.35714285714285715,0.0,Neutral
949,@AirFranceUS Just an honest traveler trying to get a COVID refund on my fare. Thank you in advance for the help 🙏,0.9,0.6,Positive
950,"RT @latimeralder: So what's your to priority Mr Javid? 

Locking up 68,000,000 peple because 11 died with Covid?

Or trying to tackle the 1…",0.0,0.0,Neutral
951,"RT @Covid19Critical: “YouTube shouldn’t be telling me what I can see about #ivermectin.” —⁦@billmaher⁩ , June 25, 2021 https://t.co/n0uA9UI…",0.0,0.0,Neutral
952,"RT @JRudd_Scout: Covid Protocol in @NCAA football (top) vs. baseball (bottom).

#pack9 #pack13 #ncstatebaseball https://t.co/2L2MjgQ2ge",0.5,0.5,Positive
953,"RT @MxFairyBread: We all laughed at the US response to COVID, but here we are a year later &amp; they're almost half fully vaccinated while we'…",0.12222222222222223,0.17777777777777778,Positive
954,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",0.14285714285714285,0.0,Neutral
955,"RT @RealMattCouch: Almost 50% of Adults Infected in Latest COVID-19 OutBreak Were Fully Vaccinated, Israeli Official Says https://t.co/EEbH…",0.9,0.5,Positive
956,RT @TheySaid01: Gladys says she does not regret one decision that she has made. Covid from her State has now spread to several other States…,0.1875,-0.0625,Negative
957,"RT @RobertKennedyJr: In exclusive The Defender interview, 18-year-old Isaiah Harris + his father described how Isaiah had to be hospitalize…",0.0,0.0,Neutral
958,COVID curbed carbon emissions in 2020 — but not by much https://t.co/w44Msq9Po7,0.2,0.2,Positive
959,"RT @thegoodgodabove: When the delta variant inevitably explodes in the USA, the same dum dums who refused to get vaccinated will claim that…",0.5625,0.0,Neutral
960,RT @pwafork: Breaking: Australian researchers find Covid spike protein best designed to attack human cells after modelling ACE receptors of…,0.13333333333333333,0.3333333333333333,Positive
961,"@GaryNunn1 Maybe the northern hemisphere should try harder - after all, covid is spreading because of THEM.",0.0,-0.1,Negative
962,"RT @Myanmar_Now_Eng: Also in Kale, Sagaing, locals marched today (Jun 26) against Myanmar's military dictatorship despite high rates of COV…",0.31999999999999995,0.03,Positive
963,"RT @DrYaghoobzadeh: 99.9% of Covid Hospitalization is in UNvacvinated.  
99.2% of the 18,000 COVID-19 DEATHS in UNvacinated people. (UNvacc…",0.0,0.0,Neutral
964,"@wildangel5 @rontkim @karenaboylan Another issue at the time , NH were sending patients to the ER , just to get tes… https://t.co/zJKk2qFpSk",0.0,0.0,Neutral
965,@Symmie @franticee @lindacrystals @FeebsJust @AchuPunk @WakandaBSisthis @OnceThose @sherBerd @lisakellyport… https://t.co/fsd612MtS9,0.0,0.0,Neutral
966,"RT @TheKouk: National leadership was always going to be key to managing COVID-19
It's failed
The Federal govt giving responsibility to the…",0.65,-0.25,Negative
967,@SaskiaPopescu @theAliceRoberts ‘The emerging consensus among epidemiologists is that the most likely outcome of th… https://t.co/zgZA2x0iMZ,0.75,0.25,Positive
968,RT @cameron_kasky: Right wing politics have killed so many people in Florida. From false Covid numbers to the preventable mass shootings to…,0.4089285714285714,0.04642857142857139,Positive
969,"RT @NSWHealth: ⚠️PUBLIC HEALTH ALERT – TRANSMISSION VENUES OF CONCERN⚠️
NSW Health is reminding the public of its advice for a number of ke…",0.06666666666666667,0.0,Neutral
970,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
971,Top trois freestyles Covid https://t.co/yVt0qReng6,0.5,0.5,Positive
972,"RT @CraigKellyMP: With the new VAERS data on Myocarditis rates in young men &amp; boys, it would be criminally reckless to ignore these doctors…",0.4681818181818182,-0.05454545454545456,Negative
973,RT @ErinBanco: NEW: Biden health officials trying to slow the spread of the Covid-19 Delta variant have largely given up on the possibility…,0.4277056277056277,0.01688311688311686,Positive
974,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
975,RT @TheySaid01: Covid is spreading because of Gladys' arrogance. She has all the knowledge in the world at how fast covid grows and moves b…,0.6,0.2,Positive
976,"RT @angie_rasmussen: This is a huge story. An Australian virologist at WIV in late 2019 notes:
-no sick employees at WIV
-best-practice bio…",0.5892857142857143,0.11428571428571431,Positive
977,"RT @TheNewDailyAu: #BREAKING Queensland has reintroduced mandatory masks, as state health authorities confirmed two new community cases of…",0.7272727272727273,0.2681818181818182,Positive
978,"RT @PS5only: PSX 

💭 Thoughts on PlayStation Experience 

• PlayStation's own yearly conference
• PlayStation Experience (old logo below) m…",0.6,0.35,Positive
979,"RT @richardhine: These are the policies that have made #DeathSantis the 2024 GOP frontrunner

1) Covid-19: Deny it

2) Election integrity:…",0.0,0.0,Neutral
980,Now that original Covid is dying they have to invent the new variant to keep people in fear and to keep pushing the… https://t.co/y2CzhO2xx4,0.6022727272727273,0.2556818181818182,Positive
981,"@ElfieSchlegel @PRider1980 @dokson67 @realTomPappert Not sure where they're piled up, but there's a designated area… https://t.co/KgVeaPAFIF",0.8888888888888888,-0.25,Negative
982,"RT @Vic_Rollison: When the storm clouds had passed in Victoria, I asked Victorians what their experience of media bias was during covid cri…",0.0,0.0,Neutral
983,"RT @kateju9: Melbourne hotel added to Victoria's list of COVID-19 exposure sites 
#COVID19Vic 
#nswlockdown 
#GladysClusterfuk 
@GCobber99…",0.0,0.0,Neutral
984,"RT @dezying: SARS-CoV-2 = CCP virus (Chinese Communist Party)
Covid-19 = CCP's Unrestricted Biowarfare

Key Evidence: Zhoushan Bat Virus ZC…",0.5,0.0,Neutral
985,"@JohnFriedman I still have family members there. Political uncertainty, covid surge and repeated disasters in the c… https://t.co/joXPLGfszN",0.1,0.0,Neutral
986,RT @attempt57: How have we gotten to the level where a Deputy Prime Minister thinks it's OK to tell us he 'couldn't give a shit' about the…,0.65,0.15,Positive
987,"RT @Reuters: FDA adds warning about rare heart inflammation to Pfizer, Moderna COVID shots https://t.co/2NS03b1c8F https://t.co/5EZJAZaebK",0.9,0.3,Positive
988,"@memerekim3 @CTVNews But who cares, 99.999% of people who test positive show no symptoms and never develop anything… https://t.co/g2tg2UzPtw",0.5454545454545454,0.22727272727272727,Positive
989,"@jorgeramosnews PLEASE🙏help my family with 
COVID. My granny is 84 and my uncle suffers from kidney disease. Though… https://t.co/kzW9dbZoKp",0.7,-0.6,Negative
990,"What happens if pop. of introverts, hypochondriacs, obsessive-compulsives continuously bombarded to seclude, disinf… https://t.co/eM0LtVfogE",0.0,0.0,Neutral
991,Waiting for the Sigma covid variant to drop so I can purposely get infected by it,0.0,0.0,Neutral
992,"RT @CraigKellyMP: With the new VAERS data on Myocarditis rates in young men &amp; boys, it would be criminally reckless to ignore these doctors…",0.4681818181818182,-0.05454545454545456,Negative
993,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
994,"RT @VicGovDH: Reported yesterday: 0 new local cases and 2 new cases acquired overseas.
- 14,294 vaccine doses were administered 
- 17,617 t…",0.30303030303030304,0.0909090909090909,Positive
995,"RT @SaludAmerica: Meet these real Latinos who:
☑️ overcame misinformation
☑️ turned fear into bravery
☑️ got the COVID vaccine
☑️ reconnect…",0.30000000000000004,0.2,Positive
996,"RT @kensleyanne: Every single athlete who made this team got displaced. 

Stanford closed, so Brody went to Texas. 
OU &amp; OSU didn't allow n…",0.15714285714285714,-0.08571428571428572,Negative
997,"RT @angie_rasmussen: This is a huge story. An Australian virologist at WIV in late 2019 notes:
-no sick employees at WIV
-best-practice bio…",0.5892857142857143,0.11428571428571431,Positive
998,"RT @TheArcofMass: On June 29, learn about compensatory services during COVID-19. Johanne Pino from Mass Advocates for Children will present…",0.0,0.0,Neutral
999,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
