,Name,User Name,Following,Followers,Tweet,Favorite,RT,created at
328,BlockchainLeaks,@LeaksBlockchain,75,22469,Check out a segment of #BCLeaks contributor #ChicoCrypto latest video where he discusses Bitcoin &amp; it’s chances of pushing up to the 100k levels! As always click the link to watch the whole video! 👉👉 https://t.co/SlNLjpWI9s #bitcoin #btc https://t.co/C2g7g4jyVn,117,18,2021-07-20 21:19:15
329,Mangamation,@MangamationZ,57,54,desktop/laptop computer for https://t.co/XLHLOJibFh the team are pushing major updates as we speak and getting ready for mobile apps to drop!  #verox #vrx #altcoin #DeFi  #Ethereum #btc #AI,4,1,2021-07-20 21:19:14
330,Jared Tate ©️,@jaredctate,735,36464,"Looks like #Bitcoin core just dropped release candidate 1  w/ v22.0rc1 a few hours ago. Main proposed v22. release planned August 1st. Note, $BTC devs have removed the ""0"" before versioning now since people kept asking when version 1.0 would be ready. 🤣 https://t.co/pqtWNNXPgx",35,8,2021-07-20 21:19:11
331,Will Clemente,@WClementeIII,205,142975,Futures Leverage Ratio back at pre wipeout levels. Should add to the excitement as BTC moves towards a conclusion of the volatility squeeze we've been tracking over the last week. https://t.co/BdPHSxcNcO,822,97,2021-07-20 21:18:26
332,The Lord of Crypto🇺🇸,@TheLordCrypto,666,2798,Will have to make $CGLD to cross 3$ today🔥🔥🔥🔥🔥🚀🚀🚀🚀🚀🚀🚀🚀#cryptotrade #Cryptocurency #cryptoworld #CryptoNews #crypto #cryptotrading $btc $eth,5,1,2021-07-20 21:17:25
333,Nash,@nchintha,36,562,$AAGC - pure clean shell and RM candidate. $GME $AMC $DOGE $BTC $BB $NAKD $TSLA $SND https://t.co/3D6T31Lx85,3,2,2021-07-20 21:17:04
334,DYOR.net Dev & Bot,@DYORCryptoBot,535,60788,[SCAN RESULTS - 15m - KUCOIN]KuCoin top 5 bullish trend (#BTC pair)1: $GAS2: $BCHSV3: $TRAC4: $XRP5: $EOSKuCoin top 5 bullish trend (#USDT pair)1: $EXRD2: $CUDOS3: $XHV4: $XCUR5: $AGIXRanking for KuCoin symbols not listed on Binance,5,1,2021-07-20 21:16:38
335,₳run,@ArunSar3,740,104,Watch this! $BTC $LTC $AMP https://t.co/KtPwvQERgF,1,1,2021-07-20 21:16:38
336,Posty,@PostyXBT,452,56627,Watching my portfolio value in $BTC (as a USDT maximalist) 🤝,41,1,2021-07-20 21:16:38
337,HEXstreamers,@HEXstreamers,1191,1060,"Big Pep is live! @BigPepCrypto""Talking About News, Hex Price and Pulse Sacrifice Phase."" #HEX #Crypto #BTC #ETH #DeFi #PassiveIncomeYOUTUBE: https://t.co/ODOnJIUCvH https://t.co/LmeIPniTWL",7,1,2021-07-20 21:16:31
338,Crypto Baby,@Chrisk239,261,93,@ZootRabbit @ZooTokenio If your not in #zoot you better be. #zooprediction here we come. $goat #goatoken #Bitcoin  #doge $doge $btc #crypto #shiba $shib $eth #ethereum #uniswap #altcoins #defi #altcoin #ALTSEASON #AltSeason2021 #cryptocurrencies #blockchain #DeFi $zoot,9,1,2021-07-20 21:16:29
339,Abdulrazak,@Zarch_001,490,201,"Ọmọ someone tóo should send me BTC, even though na ETH. I no mind😩 https://t.co/RNHlyOGV6V",2,1,2021-07-20 21:16:28
340,Xrp_JohnWickz,@XRP_Johnwickz,117,1986,🔥🚨 ATTN #XRPCommunity &amp; #CryptoTwitter 🚨🔥This is an URGENT PSA to the WHOLE Crypto Community#cryptocrash #BitcoinCrash #cryptocurrency BIG $$$ use retail education against you and are FOOLING YOU!!#BTC #XRP #ETH #BNB W/E!PLEASE WATCH &amp; SHAREhttps://t.co/HYhiBt8K51,12,3,2021-07-20 21:16:27
341,ZORK 🤌,@ZORK780,113,1491,Please stop the dumping #BTC https://t.co/wEWC8vidIl,8,1,2021-07-20 21:16:01
342,Dollar Lost Averaging,@dollarlostavg,353,89,$BTCStill bullish on the 10yr chart,5,1,2021-07-20 21:14:44
343,Mark Duivis,@DuivisMark,2492,685,Bullish @PundiXLabs #BTC #Bitcoin #pundix #fx no advice!@TurkishNews7 @ArgentinaNewsMi @ElSalvadorNewsM @elmundoes @elonmusk @georgesoros @IKEA @ING_news @Shibtoken @ShytoshiKusama @dogecoin @Dogecoin_Tip #doge on #pundix?! @SigersonBell @WSJ @AsianNewsHub @nokia @Samsung @Sony https://t.co/lUJnhfqErB,8,1,2021-07-20 21:14:12
344,💎🙌,@DiamondHands4L,297,32,@RobinhoodApp upcoming crypto wallets confirmed. #Crypto #Robinhood #BTC https://t.co/COQkDGPSYf,2,1,2021-07-20 21:14:06
345,Amy Xian,@xian_amy,3103,932,"Great read, I think having sweat while getting paid is the new meta this days.This will take over @AxieInfinity reign of earn to play.🚨Check them out : https://t.co/XHC5EOjPgX#buythedip #AxieInfinity #EidMubarak $BTC $XMR $DAI https://t.co/8ClMGvOsXw",2,2,2021-07-20 21:14:04
346,💎 Baby Crypto 💎,@Crypto_BSC_Gem,1289,317,Some #coins #pay you back in #reflections or #reward coins. This one #pays you back to #insane #discounted #auctions and #prizes!!@BabyVaderDoge1$doge $myobu $floki $shib #babydoge #dogecoin $dawgs $misha $cmerge $hoge $ufo $hokk $godl $wliti $froge $inari $emax $kishu #btc https://t.co/BQHsVm1O1w,6,4,2021-07-20 21:12:44
347,Crypto Bath,@cryptobath,1769,1360,Every time I hear someone talking about btc I forgot I was supposed to care what that old coin is doing! https://t.co/joxJGDAsZR,15,2,2021-07-20 21:12:05
348,o.marciofreitas,@MarciofreitasO,273,36,We are PointPay and we are Beyond Banking Banco BancoBank - Exchange - Wallet - Token@PointPay1 #PointPay $PXP #PXP $btc $ost $xlm $doge $shib $pac $atom#eth #moc #uni #dot #ada #xrp #qnt #crypto @andrey_svyatov @elonmusk @cz_binance @Bitcoin  @binance https://t.co/4uR5lGiC1l,65,25,2021-07-20 21:12:03
349,...CrYpToFaNaTiC..,@Tone2607,173,40,#DaddyDoge #DADDYDOGETOMARS  cmon guys let’s not miss out on this one @JeffBezos went to space today and @DaddyDOGEtoken is going to Mars let’s rolllll..!!!!!@elonmusk @Grimezsz @CEOAdam @cz_binance @matt_kohrs @MattWallace888 @cvpayne MARSSSS..!! #BSCArmy #BTC #BNB #BSCGems #BSC https://t.co/zOumXZag14,87,61,2021-07-20 21:11:57
350,Cardano Feed,@CardanoFeed,3404,4283,Research Note: Bitcoin Not Alone in Recent Price Woes #Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CardanoADA #altcoin #blockchain #adacoin #cryptocurrency #cryptonews #btc $ADAhttps://t.co/akaFWTDhTn,2,2,2021-07-20 21:11:41
351,Crypto_Cat,@CryptoC55305497,29,10,"@scottmelker @trader1sz Why is Saylor mocked for btc purchase? He just bought and he holds, he's not trading right?",2,1,2021-07-20 21:11:38
352,BEARWHALE 🐳,@BEARBULLWHALE,168,2171,"🐮 BULLWHALE! just LONGED $4,389,912 worth of #Bitcoin #BTC at $29,806 on #Binance Futures",2,1,2021-07-20 21:10:26
353,PrrplFrog 🌘,@PrrplFrog,94,3388,This is why $BTCThis is why $UST https://t.co/AqiPKjBwXw,15,2,2021-07-20 21:10:12
354,Whale Sniper,@Whale_Sniper,6,61750,Binance - BTC Market#MIR - Unusual buying activity1.42 BTC in 15 seconds (12%)B: 0.00009020 ❇ (2.15%)A: 0.00009140 ❇ (3.04%)24H Vol: 12.95 BTCLast signal: 5 days ago (2/7D),8,3,2021-07-20 21:09:14
355,The Sheriff - CNFTs,@TheSheriffCNFT,1006,616,"@cryptorecruitr @Bitboy_Crypto @deezy_BTC Lmao was listening to this today. Hate to say it, but you got me for a second...",3,1,2021-07-20 21:08:52
356,GevorgP,@gevorgpo,30,2617,"If you are wondering why #Bitcoin dipped yesterday. The reason is that a desperate whale sold 79,000 #BTC on Coinbase Pro to bring the price down but failed.",9,1,2021-07-20 21:08:24
357,BitcoinAgile,@bitcoinagile,13897,59388,EU plans to make #bitcoin transfers more traceable $BTC https://t.co/ouPfwVYrD1 https://t.co/zVbRrdEOvY,2,2,2021-07-20 21:08:08
358,I am Morales,@morales_eth,295,1144,"@Cardano (Cardano) is worth more than @0xPolygon (Matic).  Cardano $ADA MC 35B, supply 32/45B (circulation/max). Polygon/Matic $MATIC MC 4.5B, supply 6.36/10B (circulation/max). 🔥Polygon max 12B $ TVL and 9M tx/day.🔥Any comments on that? $BTC $ETH $MATIC",6,4,2021-07-20 21:07:57
359,KevinCrates,@kevincrates_,170,1452,Youtube Video #17 Is Up WITH TIME STAMPS $BTC $ETH $ELGD $HNT $AXSLike ✅Subscribe ✅Comment ✅Share  ✅https://t.co/wR26Yzgm4W#Bitcoin #Ethereum #AxieInifinty #axiecommunity #NFTs  #HNT #DeFi #CryptoNews #BTC #BitcoinCrash #Crypto #EGLD #BTC #cryptocurrency,12,5,2021-07-20 21:06:37
360,The Lord of Crypto🇺🇸,@TheLordCrypto,666,2798,Full of material 💰 💰💰💰💰💰💰💰💰💰🤑🤑🤑🤑🤑😍😍😍😍🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀$CGLD 🔥🔥🔥🚀🚀#cryptotrade #Cryptocurency #cryptoworld #CryptoNews #crypto #cryptotrading $btc $eth,4,1,2021-07-20 21:06:26
361,Volume Alerts,@TraderWisdom,1,36480,"Unusual #volume spike in $LINKEUR- 112,460 USD worth of $LINK traded in the last 5 mins.- 15 times the average volume in $LINK - $EUR$binance $bsc $crypto $BTC $ETH $DOGEFor latest alerts, checkout - https://t.co/rLLR03cU0l https://t.co/U1aDP36DMX",2,1,2021-07-20 21:05:20
362,The Third Coast,@ThirdCoastTA,37,434,"If $BTC is going to deliver a bullish surprise, it needs to turn up soon.  It is starting to ride the bottom of the Bollingers, typically a precursor to a trending move.  First step to close back above $30k.  #bitcoin #crypto https://t.co/NAV7YqWz5q",2,1,2021-07-20 21:05:15
363,Sammy Lazoja,@SLazoja,1180,557,#btc going to $50K,1,1,2021-07-20 21:04:30
364,Jax.Network,@CommunityJax,88,14569,JAX coin provides a long-term solution to miners affected by significant slumps in BTC prices. 💯🚀💯⁣#JaxNetwork #stablecoin #blockchain #BTC https://t.co/wpNyT2cFwG,168,32,2021-07-20 21:04:19
365,CHAD,@chadsgx,245,23691,CHAD’S MARKET RECAP - 7/20/21Covering:-@JeffBezos returns from space alive &amp; still richer than god- $btc &amp; #crypto fall after @BlockFi news- $dow &amp; $spy rebound after black Monday ft. @NeerajKA @DeItaone Cya tomorrow big whales! Ft. @unusual_whales https://t.co/VzY5DZvhwp,60,15,2021-07-20 21:03:53
366,M@K,@mak_gulf,951,302,#EidAlAdha #Mubarak to all of you#EidMubarak #EidAdhaMubarak #teamtenup#tenupnation #btc#ETH #nftcollector #NFTs #binancepk https://t.co/6KSePppsHO,1,1,2021-07-20 21:03:39
367,The CryptoMan 🍥,@WSBCryptoMan,522,1305,$BTC - possible buy-in @ present  pice - SL @ 29.2k #usdt - bollinger ride could have ended - possible bounce to north possible - careful momentum still negative - risky trade - #nfa #bitcoin #btc #cryptonews #crypto https://t.co/E0Cn0UHNUv,3,1,2021-07-20 21:01:58
368,#STEEZYARMY,@STEEZYARMY,174,343,hiii! @OVOSteezyDeezy is live again on #GTA!! Let’s watch him play for #btc https://t.co/g47XwwLiIF,5,2,2021-07-20 21:01:50
369,HodlBTC ∞/21M,@HODL_HODL_BTC,1983,1087,It’s right before your eyes!! https://t.co/D5U9jivH18,2,1,2021-07-20 21:01:45
370,Kuzco,@cryptokuzco,131,7,@CryptoParadyme Lol someone said the logo is someone ramming their head against their monitor after buying BTC ATH,2,1,2021-07-20 21:00:39
371,CryptoAce,@CryptoAceBTC,131,2624,People think they are smarter than marketI remember few noob were calling 75k $BTC when it was trading at 63kThey thought even their 10yr old kid can make profit in this marketNo wonder those are trapped and learnt lessonYou maybe Smartest personYou can be failure in market,19,2,2021-07-20 21:00:31
372,CryptoD3ay,@CryptoD3ay,53,3132,"Historically through out every bull cycle since 2011 #Bitcoin tends to blast through the 3 upper bull high &amp; create a sharp blow off top, haven't seen it yet! I believe #Btc can easily go over $100K $Btc @Bitcoin #cryptotrading #cryptocurrency #Binance @binance @coinbase #trading https://t.co/EYZHvlAXGX",24,4,2021-07-20 21:00:25
373,John Miles,@imjmiles,1485,1303,Shoutout to @ZapriteApp on nailing @Liquid_BTC integration. Companies that leverage Lightning and Liquid will have a significant strategic advantage over others that don't.,5,1,2021-07-20 21:00:11
374,Crypto Baby,@Chrisk239,261,93,@skankhuntt_42 If your not in #zoot you better be. #zooprediction here we come. Goat $goat #goatoken #Bitcoin  #doge $doge $btc #crypto #shiba $shib $eth #ethereum #uniswap #altcoins #defi #altcoin #ALTSEASON #AltSeason2021 #cryptocurrencies #blockchain #DeFi $zoot https://t.co/5mnCBrf6X7,6,4,2021-07-20 20:59:38
375,Crypto King 💎,@CryptoBilioners,59,392,"@SafegameCash1 COMING SOON🌟OVER 10,000 MEMBERS 🤝JOIN TG:https://t.co/TGHoNNMvOG#TRX #BTC #BTT #BNB#SAFEMOON $Elon #babydoge $Akita $Kishu $doge $hodl $memes $token $coin $doge $ATH $BNB $BSC $Holder #whale #X100 #X1000 @binance @elonmusk #Airdrop #Baby #NFT #altcoin $ETH https://t.co/CeLqNSq894",101,60,2021-07-20 20:59:23
376,CƦYP₮ΘɱΞƦ 🐻‍❄️,@Crypt0mer,551,7745,Thoughts on how #TheBWord event will affect #BTC price action tomorrow?,5,2,2021-07-20 20:59:12
377,Matt Hamilton,@HammerToe,876,27411,"@0urobro @DickWhitman_BTC I'm not going to comment on the price predictions, but the idea that Bank A will use Bank B's stablecoin is just naive. The point of XRP is that it could be used as a neutral bridge between CBDCs.",28,4,2021-07-20 20:58:59
378,Crypto Bezos,@BezosCrypto,1159,594,Bank of America Is Clearing #Crypto ETPs for Hedge Funds in Europe: Sources - CoinDesk #BTC #BITCOIN  https://t.co/8uupEALFUg,4,1,2021-07-20 20:58:38
379,Andrea Ascenzi 🇮🇹,@AscenziAndrea,536,133,@JulianDeJong10 @CryptoMichNL Imagine he says Tesla accepts BTC again,3,1,2021-07-20 20:57:48
380,Crypto Baby,@Chrisk239,261,93,@elonmusk If your not in #zoot you better be. #zooprediction here we come. Goat $goat #goatoken #Bitcoin  #doge $doge $btc #crypto #shiba $shib $eth #ethereum #uniswap #altcoins #defi #altcoin #ALTSEASON #AltSeason2021 #cryptocurrencies #blockchain #DeFi $zoot https://t.co/WZhBoWg1bD,3,1,2021-07-20 20:57:44
381,JT,@JTheretohelp1,365,13040,"Favorite chart of the day! $TNX:$BTC ratio chart1) current pattern is playing out identically to the topping pattern $BTC exhibited in April/May2) MACD about to cross the “0” line3) Immediate resistance at key MA4) if this chart falls, $BTC goes up, Period! 5) Me = 😊 https://t.co/uKVOhLBTyR",47,4,2021-07-20 20:57:18
382,BannerView.com,@BannerView,28,3002,@fturriaf Give it time. $BTC is likely to green candle higher prior to conference around U.S. stock market open. They may be able to push it as high as $32k to drive Bitcoin fomo buyers.They have a day/two for a final push before the drops continue. $MSTR may even get in on the action.,7,1,2021-07-20 20:57:07
383,Crypto Baby,@Chrisk239,261,93,@RiskyCoins If your not in #zoot you better be. #zooprediction here we come. Goat $goat #goatoken #Bitcoin  #doge $doge $btc #crypto #shiba $shib $eth #ethereum #uniswap #altcoins #defi #altcoin #ALTSEASON #AltSeason2021 #cryptocurrencies #blockchain #DeFi $zoot https://t.co/dcmtBFMYmu,5,1,2021-07-20 20:57:06
384,The Bitcoin Penny Co.,@thebitcoinpenny,102,189,"TODAY in 1956: First detection of the neutrino particle is confirmed and published in Science Magazine by Clyde Cowan, et al. “Actually, I wrote that paper,” claimed yet-to-be-born Craig S. Wright. #btc https://t.co/MBolZY8TVb",3,1,2021-07-20 20:57:01
385,BNbitcoin on #BSC,@BNBTC_on_BSC,655,4158,Thank you @boggedfinance to provide nice tools!#BNbitcoin $BNBTC #BNBTCNot Financial AdviceDo your own research#BinanceSmartChain #BNB #Bitcoin #BTC #DeFi #PancakeSwap #1inch #BSC #BSCGem #BSCGems #crypto #BinanceChain #cz_binance #SAFU #BinanceTurns4 https://t.co/Q1ycvGz0Zz,11,2,2021-07-20 20:56:47
386,RYAN SΞAN ADAMS - rsa.eth 🦇🔊,@RyanSAdams,2353,106904,Axie generated $39m in revenue over the last 7 days. That’s almost more than BTC and ETH combined. And most of this went to users. 🤯Absolutely insane. So how can you make money with Axie?We got you.Here are 5 ways to earn in the Axie economy:https://t.co/EDBfHfM8sl https://t.co/2q330xXSoH,149,37,2021-07-20 20:56:30
387,Crypto Baby,@Chrisk239,261,93,@BabyDogeCoin @MiniDOGEToken @FEGtoken If your not in #zoot you better be. #zooprediction here we come. Goat $goat #goatoken #Bitcoin  #doge $doge $btc #crypto #shiba $shib $eth #ethereum #uniswap #altcoins #defi #altcoin #ALTSEASON #AltSeason2021 #cryptocurrencies $zoot https://t.co/5Tcwwevlbq,6,2,2021-07-20 20:56:26
388,I am Morales,@morales_eth,295,1144,"Just bc somebody loves, supports and promotes something does not mean they are paid shills. With this logic #Bitcoin and Ethereum supporters &amp; promoters are paid shill to. Shout-out to all paid shills, if you promote good things then all good!$BTC $ETH $MATIC",6,1,2021-07-20 20:56:04
389,"Miyamoto Musashi (69,69)🦇🔊",@ethersamurai,597,138,@APompliano @RyanSAdams BTC will be non-inflationary in 2140.ETH will be deflationary in 2022.,52,7,2021-07-20 20:55:03
390,CA$HLESS 🔥,@_Is_Inevitable,361,603,"Would you believe me right now if I said we're going to dump even lower in crypto, or is this the bottom?#cryptocrash #cryptocurrency $BTC #bitcoin $XRP #xrp #Ethereum #ETH $ETH",2,2,2021-07-20 20:54:50
391,Safemoon_B,@SafemoonBillio1,547,1113,"Haha this made me proper LOL so, so true. #SAFEMOONARMY #BTC $BTC https://t.co/stu64Fgt57",2,2,2021-07-20 20:54:40
392,Uncle Johnathan $DGB,@Johnathanknt,4249,4412,$BTC $DGB Grandpa has 3 hours to close above 30K. Can he do it? https://t.co/Tn7kZyIlB6,31,1,2021-07-20 20:54:28
393,@CryptoMainly,@CryptoMainly,150,121,"🚨🚨Davinci Jeremie featuring on ""Around the Blockchain"" with Bitboy - LIVE in ten minutes https://t.co/UAXwRWdsmm#Bitcoin #Ethereum $BTC $ETH #crypto #cryptocurrency @Bitboy_Crypto @Davincij15 @CryptoMainly https://t.co/MYgc2J5l9y",1,2,2021-07-20 20:54:06
394,mikailu nadro,@MikailuN,2858,1493,Join Revuto now and get free $REVRevuto is a project on Cardano now join the link below for some rewards@coinkit_ mon 5 100 #BTCClick below and register👇for free tokenshttps://t.co/Uu7F2FATIv,23,87,2021-07-20 20:54:00
395,gemci,@gemci6,2,22,"@nic__carter amazing thing, no one can stop this money that keeps gnawing at the market Thanks @hamster_finance team @XTexchange is listed on @CoinTigerEX and @Hotbit_news but hamsters are not satisfied @gate.io wants to be listed too #BSC #bnb #BTC",13,11,2021-07-20 20:53:40
396,Nazar,@8bitNazar,243,146,"There can only be one guiding star #syscoin $sys  NEVM - #SmartContracts, #zkrollups  #NFT #blockchain #DeFi #NFTs @syscoin #fintech #sys  #Crypto #BTC #cryptocurrency  #Bitcoin $btc #nftscrypto    #altseason #cryptotrading #100xGem #100xcoin_ #CryptoGems #cryptostar #trading https://t.co/HXm7Bpsl8T",36,13,2021-07-20 20:53:20
397,KRIPTO REKLAM,@Kriptoreklamlar,315,528,$100 to 1 person just retweet and follow @erhan7981#BTC #Bitcoin #Bitcoin #Bitcoin #Bitcoin2021 #Binance #Bitcoin,35,40,2021-07-20 20:53:15
398,Kai inu: The Shiba Inu Killer,@KaiinuFinance,13,5296,"🔊KAI INU GAME DEV AMA 🔊We know that a lot people had questions about our game Tune in tomorrow (https://t.co/cvNUCSJZ9o) to ask our CGO @Astonautilus anything you want for the upcoming Kai Inu game.Date: 21st July, 20:00 PM UTC#Kaiinu #BNB #BSC #btc #eth #axs #mana $axs",27,15,2021-07-20 20:52:44
399,Cryptopolitan,@CPOfficialtx,425,8757,"Rothschild Investment Corp is buying more Bitcoin, why aren't you? - https://t.co/B65I8ln1cq https://t.co/J8m5taPAzy",2,2,2021-07-20 20:52:37
400,Stephen Naismith,@boshnotz1,1450,297,"$100,000 in prizes of $SOL $XDC &amp; $BTR are going out in the #Bitrue3rdAnniversary celebration! Take part today! https://t.co/Q1Gls58iCI$xrp $btc $eth $zil $xlm $trx $one",235,16,2021-07-20 20:51:38
401,Penguin Capital,@PenguinOffisial,565,807,"Buy when youtubers are fearful, sell when youtubers are greedy. $BTC",4,2,2021-07-20 20:51:16
402,ＤＲＥＡＤ ＢＯＮＧＯ 🌖,@DreadBong0,366,31900,#BTC is either at..✅ Bear Trap✅ FearPlace your bets below 👇#bitcoin $BTC https://t.co/yvwID7Maib,93,6,2021-07-20 20:50:21
